"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_ELEICAO";"NM_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"NR_PROTOCOLO_REGISTRO";"DT_REGISTRO";"ST_PESQUISA_PROPRIA";"NR_CNPJ_EMPRESA";"NM_EMPRESA";"NM_EMPRESA_FANTASIA";"DS_CARGO";"DT_INICIO_PESQUISA";"DT_FIM_PESQUISA";"QT_ENTREVISTADO";"CD_CONRE";"NM_ESTATISTICO_RESP";"VR_PESQUISA";"VR_PESQUISA";"DS_METODOLOGIA_PESQUISA";"DS_PLANO_AMOSTRAL";"DS_SISTEMA_CONTROLE";"DS_DADO_MUNICIPIO"
"30/08/2022";"05:31:01";2022;9;"Eleições Gerais 2022";"DF";"DF";"DISTRITO FEDERAL";"DF055042022";"2022-08-12 12:45:20";"N";"41938632000188";"MM IDEIA INSTITUTO DE PESQUISA LTDA.";"INSTITUTO IDEIA";"Governador, Senador, Deputado Federal, Deputado Distrital";"2022-08-13 00:00:00";"2022-08-18 00:00:00";1200;"10992";"Juliana Pinto Pereira Dias";"23820,00";"23820,00";"Pesquisa quantitativa com aplicação de questionário estruturado, através de inquérito telefônico, junto a uma parcela representativa do eleitorado do Distrito Federal.";"Representativo do eleitorado da área em estudo selecionado por amostragem através do método de probabilidade proporcional ao tamanho (PPT), considerando a população com 16 anos ou mais residente na localidade pesquisada em função das seguintes variáveis: Gênero: Masculino: 46%; Feminino: 54%; Grupos de idade: 16-24: 13%; 25-34: 21%; 35-44: 24%; 45-59: 26%; 60 anos e mais: 16%; Grau de instrução: até Ensino Médio 64%; Ensino Superior 36%. NÍVEL ECONÔMICO: Economicamente Ativo: 69% Não Economicamente Ativo: 31%. Ponderação dos resultados: Está prevista eventual ponderação para correção das variáveis sexo e idade, com base nos percentuais anteriormente mencionados, caso ocorram diferenças superiores a 3 pontos percentuais entre o previsto na amostra e a coleta de dados realizada. Para as variáveis de grau de instrução e nível econômico do entrevistado, o fator previsto para ponderação é 1 (resultados obtidos em campo). Margem de Erro: A margem de erro máxima estimada é de 3% para mais ou para menos, considerando um nível de confiança de 95%. Os intervalos de confiança serão calculados considerando os resultados obtidos para um nível de confiança de 95%. FONTE DOS DADOS: As proporções das variáveis são definidas a partir das pesquisas PNAD 2021 e Censo 2010/IBGE, TSE 2022.";"Os pesquisadores envolvidos na realização desta pesquisa são devidamente treinados para aplicação da técnica e deste tipo de questionário, recebendo instruções específicas para cada projeto. A coleta será feita por telefone. São checados 30% dos questionários de cada pesquisador, posteriormente, por telefone. Há monitoramento, ao vivo, de contatos telefônicos. Internamente, todo o material é verificado e codificado. Antes do processamento final e emissão dos resultados, realiza-se processo de consistência dos dados.";"A área de abrangência da coleta é o Distrito Federal. A relação das localidades selecionadas para aplicação da amostra será apresentada até o 7º dia seguinte ao registro da pesquisa, conforme expresso no art. 2º, §7º, III da Resolução 23.600/2019 do TSE."
"30/08/2022";"05:31:01";2022;9;"Eleições Gerais 2022";"DF";"DF";"DISTRITO FEDERAL";"DF024592022";"2022-08-12 20:22:20";"S";"81908345000140";"INSTITUTO PARANA DE PESQUISAS E ANALISE DE CONSUMIDOR LTDA";"#NULO#";"Governador, Senador";"2022-08-13 00:00:00";"2022-08-17 00:00:00";1540;"10245 - 4ª Região";"Tatiani Cristina Ara";"30000,00";"30000,00";"Pesquisa com metodologia quantitativa, com a realização de entrevistas pessoais, utilizando questionário estruturado junto a uma amostra representativa do eleitorado do Distrito Federal.


 ";"""A amostra será representativa do eleitorado da área pesquisada e será selecionada em três etapas. Na primeira etapa realiza-se um sorteio probabilístico dos municípios onde as entrevistas serão realizadas através do método PPT (Probabilidade Proporcional ao Tamanho), considerando a população eleitora com 16 anos ou mais residente nos municípios como base para essa seleção. Na segunda etapa, faz-se um sorteio probabilístico das localidades, onde as entrevistas serão realizadas, através do método PPT (Probabilidade Proporcional ao Tamanho), tomando a população eleitora de 16 anos ou mais residente nas localidades como base para essa seleção. Na terceira etapa, a seleção do entrevistado dentro da localidade, será feita utilizando-se quotas amostrais proporcionais, em função das seguintes variáveis:
GÊNERO:
Masculino - 46%;
Feminino - 54% |
FAIXA ETÁRIA:
Entre 16 e 24 anos: 14%;
Entre 25 e 34 anos: 20%;
Entre 35 e 44 anos: 23%;
Entre 45 e 59 anos: 26%;
Com 60 anos ou mais: 17% |
ESCOLARIDADE:
De analfabeto até ensino fundamental completo: 22%;
Ensino médio incompleto ou completo: 44%
Ensino superior incompleto ou completo: 34% |
RENDA DOMICILIAR MENSAL:
Sem rendimentos até 2 salários mínimos: 27%
Mais de 2 a 5 salários mínimos: 29%
Mais de 5 salários mínimos: 44%
Está prevista eventual ponderação para correção das variáveis gênero e faixa etária, com base nos percentuais acima apresentados, caso ocorram diferenças superiores a 3,0 (três) pontos percentuais entre o previsto na amostra e a coleta realizada, para as variáveis escolaridade e  renda domiciliar mensal, o fator de ponderação é igual a 1, (resultados obtidos no campo). O nível de confiança estimado é de 95% (noventa e cinco por cento) para uma margem de erro estimada, considerando uma técnica de amostragem aleatória simples, de aproximadamente 2,5 (dois vírgula cinco) pontos percentuais para mais ou para menos sobre os resultados obtidos. Fonte de Dados: IBGE Censo 2010 e TSE - Julho 2022.""





";"As entrevistas serão realizadas por uma equipe de entrevistadores e supervisores devidamente qualificada pelo Instituto Paraná Pesquisas, com experiência e treinamento em pesquisas de opinião pública. No decorrer do trabalho de coleta de dados, os questionários aplicados, serão auditados em no mínimo 20% (vinte por cento) para verificação quanto ao cuidado na sua aplicação, bem como a adequação do entrevistado às variáveis das quotas amostrais.





";" ""A pesquisa será realizada no Distrito Federal, a relação dos municípios  selecionados para a pesquisa será apresentado até o dia seguinte à data a partir da qual a pesquisa puder ser divulgada, conforme §7º do art. 2º da Resolução-TSE nº. 23.600/2019""





"
"30/08/2022";"05:31:01";2022;9;"Eleições Gerais 2022";"DF";"DF";"DISTRITO FEDERAL";"DF089332022";"2022-08-27 21:27:04";"S";"00654576000172";"INSTITUTO VERITA LTDA - EPP";"VERITA";"Governador, Senador";"2022-08-27 00:00:00";"2022-08-30 00:00:00";1221;"10699";"Guilherme Alvarenga Laia";"47619,00";"47619,00";"Pesquisa quantitativa, que consiste na realização de entrevistas, com a aplicação de questionário estruturado junto a uma amostra representativa do eleitorado desta Unidade da Federação.";"ESTUDO REPRESENTATIVO DO ELEITORADO DO DISTRITO FEDERAL - MÉTODO PPT (Probabilidade Proporcional ao Tamanho) - PLANO AMOSTRAL E PONDERAÇÃO QUANTO A SEXO, IDADE, GRAU DE INSTRUÇÃO E NÍVEL ECONÔMICO DO ENTREVISTADO; INTERVALO DE CONFIANÇA E MARGEM DE ERRO: Representativo do eleitorado da área em estudo, elaborada, em vários estágios, da seguinte forma: - 1. Divisão do Distrito Federal em estratos proporcionais de regiões administrativas. 2. Ordenação das regiões administrativas de cada estrato segundo o porte. 3. Sorteio das regiões administrativas de cada estrato. 4. Os respondentes são selecionados através de quotas amostrais proporcionais em função de variáveis significativas, a saber:- IDADE: FEMININO, 16 A 24 ANOS; 6,5%/ MASCULINO, 16 A 24 ANOS; 6% / FEMININO, 25 A 34 ANOS; 11% / MASCULINO, 25 A 34 ANOS; 10,1% /FEMININO, 35 A 44 ANOS; 12,7% / MASCULINO, 35 A 44 ANOS; 10,7% / FEMININO, 45 A 59 ANOS; 14,3%/ MASCULINO, 45 A 59 ANOS; 11,9% / FEMININO, 60 ANOS OU MAIS; 9,6%/ MASCULINO, 60 ANOS OU MAIS; 7,2%- GRAU DE INSTRUÇÃO: FEMININO Analfabeto até Ensino fundamental completo 27,9%, MASCULINO Analfabeto até Ensino fundamental completo 30,6%, FEMININO Ensino Médio completo ou incompleto 32,6%, MASCULINO Ensino Médio completo ou incompleto 32,1%, FEMININO Ensino superior completo ou incompleto 39,5%, MASCULINO Ensino superior completo ou incompleto 37,3%. - NÍVEL ECONÔMICO: FEMININO Não PEA 35,0%, FEMININO PEA 65,0%, MASCULINO Não PEA 21,0%, MASCULINO PEA 79,0% - Está prevista eventual ponderação para correção das variáveis, com base nos percentuais anteriormente mencionados, caso ocorram diferenças superiores a margem de erro da pesquisa previsto entre a amostra e a coleta de dados realizada. O fator previsto para ponderação é 1 (resultados obtidos na coleta de dados). O intervalo de confiança estimado é de 95% e a margem de erro máxima estimada considerando um modelo de amostragem aleatório simples, é de 3,0 pontos percentuais para mais ou para menos sobre os resultados encontrados no total da amostra. FONTE DOS DADOS: Censo 2010, PNAD 2019, TSE 2022, dentre outras.";"Após os trabalhos de coleta de dados, os questionários são submetidos a uma fiscalização, conferência e checagem de cerca de 20% (vinte por cento) dos questionários aplicados.";"A partir do dia em que a pesquisa puder ser divulgada e até o dia seguinte, o registro deverá ser complementado, sob pena de ser a pesquisa considerada não registrada; na ausência de delimitação do bairro, será identificada a área em que foi realizada."
"30/08/2022";"05:31:01";2022;9;"Eleições Gerais 2022";"DF";"DF";"DISTRITO FEDERAL";"DF032352022";"2022-08-24 19:17:58";"N";"40735589000190";"INTELIGENCIA EM PESQUISA E CONSULTORIA LTDA";"IPEC";"Governador, Senador";"2022-08-24 00:00:00";"2022-08-30 00:00:00";1200;"6208-A";"MARCIA CAVALLARI NUNES";"93456,52";"93456,52";"Pesquisa quantitativa, que consiste na realização de entrevistas pessoais, com a aplicação de questionário estruturado junto a uma amostra representativa do eleitorado em estudo. Pesquisa realizada no DISTRITO FEDERAL.";"Representativo do eleitorado da área em estudo, elaborada em três estágios. No primeiro estágio faz-se um sorteio probabilístico dos municípios, onde as entrevistas serão realizadas, pelo método PPT (Probabilidade Proporcional ao Tamanho), tomando o eleitorado como base para tal seleção. No segundo estágio faz-se um sorteio probabilístico dos setores censitários, onde as entrevistas serão realizadas, pelo método PPT (Probabilidade Proporcional ao Tamanho), tomando a população de 16 anos ou mais residente nos setores como base para tal seleção. No terceiro e último estágio, dentro dos setores sorteados, os respondentes são selecionados através de quotas amostrais proporcionais em função de variáveis significativas, a saber: IDADE: 16-24 (masculino) 19% (feminino) 15%; 25-34 (masculino) 22% (feminino) 21%; 35-44 (masculino) 20% (feminino) 22%; 45-59 (masculino) 26% (feminino) 27%; 60 e+ (masculino) 13% (feminino) 14%; INSTRUÇÃO: Até Ensino Médio (masculino) 57% (feminino) 55%; Ensino Superior (masculino) 43% (feminino) 45%; NÍVEL ECONÔMICO: Economicamente ativo (masculino) 69% (feminino) 52%; Não Economicamente ativo (masculino) 31% (feminino) 48%. Está prevista eventual ponderação para correção das variáveis sexo e idade, com base nos percentuais anteriormente mencionados, caso ocorram diferenças superiores a 3 pontos percentuais entre o previsto na amostra e a coleta de dados realizada. Para as variáveis de grau de instrução e nível econômico do entrevistado, o fator previsto para ponderação é 1 (resultados obtidos em campo). O nível de confiança estimado é de 95% e a margem de erro máxima estimada considerando um modelo de amostragem aleatório simples, é de 03 (TRÊS) pontos percentuais para mais ou para menos sobre os resultados encontrados no total da amostra. FONTE DOS DADOS: Censo 2010 | PNADC 2020 | TSE 2022.";"Para a realização da pesquisa, utiliza-se uma equipe de entrevistadores e supervisores contratados pelo INTELIGENCIA EM PESQUISA E CONSULTORIA LTDA. devidamente treinados para o trabalho. Após os trabalhos de campo, os questionários são submetidos a uma fiscalização de cerca de 20% (vinte por cento) dos questionários aplicados pelos entrevistadores; para verificação das respostas e da adequação dos entrevistados aos parâmetros amostrais.";"A área de abrangência da coleta é o DISTRITO FEDERAL. A relação das localidades selecionadas para aplicação da amostra será apresentada até o 7º dia seguinte ao registro da pesquisa, conforme expresso no art. 2º, §7º da Resolução 23.600/2019 do TSE."
"30/08/2022";"05:31:01";2022;9;"Eleições Gerais 2022";"DF";"DF";"DISTRITO FEDERAL";"DF029832022";"2022-03-10 00:00:00";"S";"03303870000128";"EXATA OP OPINIAO PUBLICA LTDA";"#NULO#";"Governador, Deputado Federal";"2022-03-09 00:00:00";"2022-03-12 00:00:00";1200;"7278";"HERCULES CAPIBERIBE JUNIOR";"24000,00";"24000,00";"SURVEY-AUTO PONDERADA - seleção da amostra foi feita através de sorteio aleatório por área de referência. Coleta face a face residencial via tablet on line e georreferenciamento.";"SEXO	PORC%
FEMININO	53%
MASCULINO	47%
Total Geral	100%
IDADE	PORC%
DE 16 A 26 ANOS	17%
DE 27 A 37 ANOS	19%
DE 38 A 48 ANOS	22%
DE 49 A 59 ANOS	23%
MAIS DE 60 ANOS	19%
Total Geral	100%
CLASSE SOCIAL(RENDA)	PORC%
A	3%
B	10%
C	25%
D	40%
E	22%
Total Geral	100%
GRAU DE INSTRUÇÃO	PORC%
ANALFABETO	1%
ALFABETIZADO	10%
ENSINO FUNDAMENTAL	25%
ENSINO MÉDIO	37%
SUPERIOR	27%
Total Geral	100%

MARGEM DE ERRO: 2,7 PP
INTERVALO DE CONFIANÇA : 95,4 PP";"Sistema de controlem checagem e fiscalização automático, on line. gravação de voz de 30% da amostra. fiscalização de 100% da amostra por georreferenciamento x tempo de entrevista. ";"LOCALIDADE
ÁGUAS CLARAS
ASA NORTE
ASA SUL
BRAZLÂNDIA
CEILÂNDIA SUL
CEILÂNDIA-P NORTE
CEILÂNDIA-P SUL
CEILÂNDIA-PRIVÊ
CEILÂNDIA-SETOR O
CRUZEIRO
GAMA CENTRO
GAMA LESTE
GAMA SUL
GUARÁ I
GUARÁ II
ITAPOÃ
JARDIM BOTÂNICO
LAGO NORTE
LAGO SUL
NÚCLEO BANDEIRANTE
PARANOÁ
PLANALTINA BURUITIS
PLANALTINA MESTRE DARMAS
PLANALTINA TRADICIONAL
POR DO SOL E SOL NASCENTE
PORTO RICO
RECANTO DAS EMAS
RIACHO FUNCO II
RIACHO FUNDO I
SAMAMBAIA EXPA
SAMAMBAIA NORTE
SAMAMBAIA SUL
SANTA MARIA NORTE
SANTA MARIA SUL
SÃO SEBASTIÃO
SOBRADINHO 1
SOBRADINHO 2
SUDOESTE
TAGUATINGA - NORTE SUL
TAGUATINGA - QNQ E QNM
VICENTE PIRES
"
"30/08/2022";"05:31:01";2022;9;"Eleições Gerais 2022";"DF";"DF";"DISTRITO FEDERAL";"DF013652022";"2022-06-07 19:09:18";"S";"03303870000128";"EXATA OP OPINIAO PUBLICA LTDA";"#NULO#";"Governador, Senador";"2022-06-02 00:00:00";"2022-06-06 00:00:00";1500;"7278";"HERCULES CAPIBERIBE JUNIOR";"31000,00";"31000,00";"METODOLOGIA SURVEY DE CARÁTER EXPLORATÓRIO COM COLETA PRESENCIAL FACE A FACE";"MARGEM DE ERRO DE 3% E INTERVALO DE CONFIAÇA DE 95%
PONDERAÇÃO POR SEXO	PORC%
FEMININO	53%
MASCULINO	47%
Total Geral	100%

PONDERAÇÃO POR SEXO	PORC%
DE 16 A 26 ANOS	15%
DE 27 A 37 ANOS	25%
DE 38 A 48 ANOS	26%
DE 49 A 59 ANOS	20%
MAIS DE 60 ANOS	14%
Total Geral	100%

PONDERAÇÃO POR CLASSE SOCIAL	PORC%
A	3%
B	19%
C	25%
D	35%
E	18%
Total Geral	100%

PONDERAÇÃO POR ESCOLARIDADE	PORC%
ALFABETIZADO	2%
ENSINO FUNDAMENTAL	13%
ENSINO MÉDIO	48%
SUPERIOR	38%
Total Geral	100%
";"SISTEMA DE VERIFICAÇÃO POR GEORREFERENCIAMENTO. COLETA COM TABLET ON LINE - CHECAGEM DE 100% E FISCALIAÇÃO DE 20% DA AMOSTRA";"ÁGUAS CLARAS
ASA NORTE
ASA SUL
CEILÂNDIA
GAMA
GUARÁ
PARANOÁ
PLANALTINA
RECANTO DAS EMAS
RIACHO FUNDO I
SAMAMBAIA
SANTA MARIA
SÃO SEBASTIÃO
SOBRADINHO I
SOBRADINHO II
TAGUATINGA
"
"30/08/2022";"05:31:01";2022;9;"Eleições Gerais 2022";"DF";"DF";"DISTRITO FEDERAL";"DF021252022";"2022-08-05 17:42:56";"S";"03303870000128";"EXATA OP OPINIAO PUBLICA LTDA";"#NULO#";"Governador, Senador, Deputado Federal, Deputado Distrital";"2022-08-01 00:00:00";"2022-08-05 00:00:00";4365;"7278";"HERCULES CAPIBARIBE JUNIOR";"65000,00";"65000,00";"METODOLOGIA SURVEY COM COLETA FACE A FACE RESIDENCIAL";"MARGEMSEXO	PORC%
FEMININO	54%
MASCULINO	46%
FAIXA ETÁRIA	PORC%
DE 16 A 26 ANOS	18%
DE 27 A 37 ANOS	19%
DE 38 A 48 ANOS	23%
DE 49 A 59 ANOS	22%
MAIS DE 60 ANOS	17%
CLASSE SOCIAL	PORC%
A	3%
B	12%
C	25%
D	34%
E	26%
ESCOLARIDADE	PORC%
ALFABETIZADO	5%
ANALFABETO	1%
ENSINO FUNDAMENTAL	15%
ENSINO MÉDIO	42%
SUPERIOR	37%
 DE ERRO DE 1,5% E INTERVALO DE CONFIANÇA DE 97%";"COLETA REALIZADA POR TABELT COM GEORREFERENCIAMENTO ON LINE E CHECAGEM DE 100% DA COLETA. FISCALIZAÇÃO DE 30% DA AMOSTRA";"LOCALIDADES - AMOSTRA
ÁGUAS CLARAS
ASA NORTE
ASA SUL
BRAZLÂNDIA
CEILÂNDIA - CONDOMÍNIO PRIVÊ
CEILÂNDIA - P NORTE
CEILÂNDIA - P SUL
CEILÂNDIA - SETOR O
CEILÂNDIA SUL
ESTRUTURAL
GAMA CENTRO
GAMA LESTE
GAMA SUL
GUARÁ I
GUARÁ II
ITAPOÃ
JARDIM BOTÂNICO
LAGO SUL
NÚCLEO BANDEIRANTE
PARANOÁ
PLANALTINA - ARAPOANGA
PLANALTINA - BURITIS
PLANALTINA - MESTRE D'ARMAS
PLANALTINA - SETOR TRADICIONAL
PÔR DO SOL e SOL NASCENTE
RECANTO DAS EMAS
RIACHO FUNDO I
RIACHO FUNDO II
SAMAMBAIA EXPANSÃO
SAMAMBAIA NORTE
SAMAMBAIA SUL
SANTA MARIA - PORTO RICO
SANTA MARIA NORTE
SANTA MARIA SUL
SÃO SEBASTIÃO
SOBRADINHO I
SOBRADINHO II
SUDOESTE
TAGUATINGA - NORTE e SUL
TAGUATINGA - QNL e QNM (M NORTE)
VICENTE PIRES
"
"30/08/2022";"05:31:01";2022;9;"Eleições Gerais 2022";"DF";"DF";"DISTRITO FEDERAL";"DF022512022";"2022-08-09 19:32:37";"N";"40735589000190";"INTELIGENCIA EM PESQUISA E CONSULTORIA LTDA";"IPEC";"Governador, Senador";"2022-08-09 00:00:00";"2022-08-15 00:00:00";1200;"6208-A";"MARCIA CAVALLARI NUNES";"93456,52";"93456,52";"Pesquisa quantitativa, que consiste na realização de entrevistas pessoais, com a aplicação de questionário estruturado junto a uma amostra representativa do eleitorado em estudo. Pesquisa realizada no DISTRITO FEDERAL.";"Representativo do eleitorado da área em estudo, elaborada em três estágios. No primeiro estágio faz-se um sorteio probabilístico dos municípios, onde as entrevistas serão realizadas, pelo método PPT (Probabilidade Proporcional ao Tamanho), tomando o eleitorado como base para tal seleção. No segundo estágio faz-se um sorteio probabilístico dos setores censitários, onde as entrevistas serão realizadas, pelo método PPT (Probabilidade Proporcional ao Tamanho), tomando a população de 16 anos ou mais residente nos setores como base para tal seleção. No terceiro e último estágio, dentro dos setores sorteados, os respondentes são selecionados através de quotas amostrais proporcionais em função de variáveis significativas, a saber: IDADE: 16-24 (masculino) 19% (feminino) 15%; 25-34 (masculino) 22% (feminino) 21%; 35-44 (masculino) 20% (feminino) 22%; 45-59 (masculino) 26% (feminino) 27%; 60 e+ (masculino) 13% (feminino) 14%; INSTRUÇÃO: Até Ensino Médio (masculino) 57% (feminino) 55%; Ensino Superior (masculino) 43% (feminino) 45%; NÍVEL ECONÔMICO: Economicamente ativo (masculino) 69% (feminino) 52%; Não Economicamente ativo (masculino) 31% (feminino) 48%. Está prevista eventual ponderação para correção das variáveis sexo e idade, com base nos percentuais anteriormente mencionados, caso ocorram diferenças superiores a 3 pontos percentuais entre o previsto na amostra e a coleta de dados realizada. Para as variáveis de grau de instrução e nível econômico do entrevistado, o fator previsto para ponderação é 1 (resultados obtidos em campo). O nível de confiança estimado é de 95% e a margem de erro máxima estimada considerando um modelo de amostragem aleatório simples, é de 03 (TRÊS) pontos percentuais para mais ou para menos sobre os resultados encontrados no total da amostra. FONTE DOS DADOS: Censo 2010 | PNADC 2020 | TSE 2022.";"Para a realização da pesquisa, utiliza-se uma equipe de entrevistadores e supervisores contratados pelo INTELIGENCIA EM PESQUISA E CONSULTORIA LTDA. devidamente treinados para o trabalho. Após os trabalhos de campo, os questionários são submetidos a uma fiscalização de cerca de 20% (vinte por cento) dos questionários aplicados pelos entrevistadores; para verificação das respostas e da adequação dos entrevistados aos parâmetros amostrais.";"A área de abrangência da coleta é o DISTRITO FEDERAL. A relação das localidades selecionadas para aplicação da amostra será apresentada até o 7º dia seguinte ao registro da pesquisa, conforme expresso no art. 2º, §7º da Resolução 23.600/2019 do TSE."
"30/08/2022";"05:31:01";2022;9;"Eleições Gerais 2022";"DF";"DF";"DISTRITO FEDERAL";"DF094122022";"2022-08-09 14:44:17";"S";"03303870000128";"EXATA OP OPINIAO PUBLICA LTDA";"#NULO#";"Governador, Senador";"2022-08-11 00:00:00";"2022-08-13 00:00:00";1440;"7278";"HERCULES CAPIBARIBE JUNIOR";"20000,00";"20000,00";"METODOLOGIA SURVEY COM COLETA FACE A FACE RESIDENCIAL";"MARGEM DE ERRO 3% INTERVALO DE CONFIANÇA 95%
SEXO
MASCULINO 47%
FEMININO 53%

FAIXA ETÁRIA
15 A 26 ANOS 10%
37 A 47 ANOS 22%
48 A 58 ANOS 25%
59 A 60 ANOS 24 %
MAIS DE 60 ANOS 19 %

CLASSE SOCIAL
B 15%
C 25%
D 30 %
E 40%

ESCOLARIDADE
ANALFABENTO 3%
ALFABETIZADO 15%
ENSINO FUNDAMENTAL 28%
ENSINO MÉDIO 34%
ENSINO SUPERIOR 20%
";"SISTEMA DE CHECAGEM E VERIFICAÇÃO ON LINE EM 100% DA AMOSTRA COLETA VIA TABLET ON LINE COM GEORREFERENCIAMENTO";"ASA SUL
ASA NORTE
SUDOESTE
CEILÂNDIA-PRIVÊ
CEILÂNDIA-P NORTE
CEILÂNDIA-SETOR O
CEILÂNDIA SUL
CEILÂNDIA-P SUL
POR DO SOL E SOL NASCENTE
BRAZLÂNDIA
SANTA MARIA NORTE
SANTA MARIA SUL
PORTO RICO
PARANOÁ
ITAPOÃ
TAGUATINGA - NORTE SUL
TAGUATINGA - QNQ E QNM
VICENTE PIRES
NÚCLEO BANDEIRANTE
RIACHO FUNDO I
RIACHO FUNCO II
SAMAMBAIA NORTE
SAMAMBAIA SUL
SAMAMBAIA EXPA
ÁGUAS CLARAS
GAMA CENTRO
GAMA LESTE
GAMA SUL
GUARÁ I
GUARÁ II
RECANTO DAS EMAS
LAGO SUL
SÃO SEBASTIÃO
SOBRADINHO 1
SOBRADINHO 2
PLANALTINA BURUITIS
PLANALTINA MESTRE DARMAS
PLANALTINA TRADICIONAL
PLANALTINA ARAPOANGAS
ESTRUTURAL
"
"30/08/2022";"05:31:01";2022;9;"Eleições Gerais 2022";"DF";"DF";"DISTRITO FEDERAL";"DF091712022";"2022-06-05 16:44:19";"S";"81908345000140";"INSTITUTO PARANA DE PESQUISAS E ANALISE DE CONSUMIDOR LTDA";"#NULO#";"Governador, Senador";"2022-06-06 00:00:00";"2022-06-10 00:00:00";1540;"10245 - 4ª Região";"Tatiani Cristina Ara";"35000,00";"35000,00";"Pesquisa com metodologia quantitativa, com a realização de entrevistas pessoais, utilizando questionário estruturado junto a uma amostra representativa do eleitorado do Distrito Federal.


";"""A amostra será representativa do eleitorado da área pesquisada e será selecionada em três etapas. Na primeira etapa realiza-se um sorteio probabilístico dos municípios onde as entrevistas serão realizadas através do método PPT (Probabilidade Proporcional ao Tamanho), considerando a população eleitora com 16 anos ou mais residente nos municípios como base para essa seleção. Na segunda etapa, faz-se um sorteio probabilístico das localidades, onde as entrevistas serão realizadas, através do método PPT (Probabilidade Proporcional ao Tamanho), tomando a população eleitora de 16 anos ou mais residente nas localidades como base para essa seleção. Na terceira etapa, a seleção do entrevistado dentro da localidade, será feita utilizando-se quotas amostrais proporcionais, em função das seguintes variáveis:
GÊNERO:
Masculino - 46%;
Feminino - 54% |
FAIXA ETÁRIA:
Entre 16 e 24 anos: 14%;
Entre 25 e 34 anos: 21%;
Entre 35 e 44 anos: 23%;
Entre 45 e 59 anos: 26%;
Com 60 anos ou mais: 16% |
ESCOLARIDADE:
De analfabeto até ensino fundamental completo: 22%;
Ensino médio incompleto ou completo: 44%
Ensino superior incompleto ou completo: 34% |
RENDA DOMICILIAR MENSAL:
Sem rendimentos até 2 salários mínimos: 27%
Mais de 2 a 5 salários mínimos: 29%
Mais de 5 salários mínimos: 44%
Está prevista eventual ponderação para correção das variáveis gênero e faixa etária, com base nos percentuais acima apresentados, caso ocorram diferenças superiores a 3,0 (três) pontos percentuais entre o previsto na amostra e a coleta realizada, para as variáveis escolaridade e  renda domiciliar mensal, o fator de ponderação é igual a 1, (resultados obtidos no campo). O nível de confiança estimado é de 95% (noventa e cinco por cento) para uma margem de erro estimada, considerando uma técnica de amostragem aleatória simples, de aproximadamente 2,5 (dois vírgula cinco pontos percentuais para mais ou para menos sobre os resultados obtidos. Fonte de Dados: IBGE Censo 2010 e TSE - Maio 2022.""





";"As entrevistas serão realizadas por uma equipe de entrevistadores e supervisores devidamente qualificada pelo Instituto Paraná Pesquisas, com experiência e treinamento em pesquisas de opinião pública. No decorrer do trabalho de coleta de dados, os questionários aplicados, serão auditados em no mínimo 20% (vinte por cento) para verificação quanto ao cuidado na sua aplicação, bem como a adequação do entrevistado às variáveis das quotas amostrais.





";" ""A pesquisa será realizada no Distrito Federal, a relação dos municípios  selecionados para a pesquisa será apresentado até o dia seguinte à data a partir da qual a pesquisa puder ser divulgada, conforme §7º do art. 2º da Resolução-TSE nº. 23.600/2019""





"
